aphiaID;parentAphiaID;acceptedAphiaID;name;scientificNameAuthorship;acceptedName;kingdom;phylum;class;order;family;genus;taxonRank;taxonomicStatus
211943;144132;211943;Sargassum persicum;Kützing, 1849;Sargassum persicum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495019;144132;495019;Sargassum subspathulatum;(Grunow) Grunow, 1916;Sargassum subspathulatum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495045;144132;495045;Sargassum hemiphylloides;Kützing, 1847;Sargassum hemiphylloides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
548380;144132;548380;Sargassum portieranum;;Sargassum portieranum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374502;144132;374502;Sargassum herbaceum;Kützing, 1849;Sargassum herbaceum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374538;144132;374538;Sargassum subfalcatum;Sonder, 1854;Sargassum subfalcatum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495003;144132;495003;Sargassum belangeri;Bory de Saint-Vincent, 1834;Sargassum belangeri;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495014;144132;495014;Sargassum microphyllum;C.Agardh, 1820;Sargassum microphyllum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
500173;144132;495309;Sargassum hawaiiense;Doty & Newhouse, 1966;Sargassum obtusifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
500224;144132;494865;Sargassum brevifolium;Greville, 1849;Sargassum polycystum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
374537;144132;374537;Sargassum squarrosum;Greville, 1849;Sargassum squarrosum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374535;144132;374535;Sargassum pseudocystocarpum;Grunow, 1886;Sargassum pseudocystocarpum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
500217;369443;495017;Carpacanthus parvifolius;(Turner) Kützing, 1843;Sargassum parvifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Carpacanthus;Species;unaccepted
499109;144129;145735;Fucus bulbosus;Hudson, 1778;Saccorhiza polyschides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
211958;144132;211958;Sargassum hildebrandtii;Grunow, 1889;Sargassum hildebrandtii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
211973;144132;211973;Sargassum calophyllum;De Notaris, 1858;Sargassum calophyllum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495251;144132;374532;Sargassum stolonifolium;S.-M.Phang & T.Yoshida, 1997;Sargassum plagiophyllum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
374498;144132;374498;Sargassum erinaceum;Greville ex Kuntze, 1880;Sargassum erinaceum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374499;144132;374499;Sargassum fergusonii;Grunow, 1915;Sargassum fergusonii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374359;144132;374359;Sargassum congkinhii;Pham-Hoàng Hô, 1967;Sargassum congkinhii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374360;144132;374360;Sargassum bicorne;J.Agardh, 1848;Sargassum bicorne;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375898;144132;375898;Sargassum cornutifructum;Nguyen Huu Dinh & Huynh Quang Nang, 1999;Sargassum cornutifructum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
376107;144132;376107;Sargassum cotoense;Nguyen Huu Dai, 2002;Sargassum cotoense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
376108;144132;376108;Sargassum phamhoangii;Nguyen Huu Dai, 2002;Sargassum phamhoangii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
388002;144132;388002;Sargassum quinhonense;Nguyen Huu Dai, 2002;Sargassum quinhonense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495025;144132;495025;Sargassum longifructum;C.K.Tseng & B.Lu, 1987;Sargassum longifructum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495031;144132;495031;Sargassum feldmannii;Pham-Hoàng Hô, 1967;Sargassum feldmannii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495114;144132;495114;Sargassum gracillimum;Reinbold, 1913;Sargassum gracillimum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495248;144132;495248;Sargassum denticarpum;Ajisaka, 1994;Sargassum denticarpum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
503390;144132;503390;Sargassum armatum;J.Agardh, 1848;Sargassum armatum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374479;144132;374479;Sargassum dumosum;Greville, 1848;Sargassum dumosum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374536;144132;374536;Sargassum scherzerianum;Grunow, 1868;Sargassum scherzerianum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
500052;144132;374472;Sargassum zanardinii;Schiffner, 1934;Nizamuddinia zanardinii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
374458;369321;624313;Acystis heinii;Schiffner, 1934;Polycladia heinii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Acystis;Species;unaccepted
145720;144195;145720;Ecklonia muratii;Feldmann;Ecklonia muratii;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Species;accepted
501961;144132;550881;Sargassum cheirifolium;Kützing, 1849;Sargassum cymosum var. esperi;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
500059;144132;553239;Sargassum dichocarpum;Kützing, 1849;Sargassum cymosum f. dichocarpum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
503511;144126;503511;Cystoseira senegalensis;P.A.Dangeard, 1938;Cystoseira senegalensis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
376511;144132;376511;Sargassum steinitzii;Lipkin & P.C.Silva, 2002;Sargassum steinitzii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
377046;144126;377046;Cystoseira sonderi;(Kützing) Piccone, 1886;Cystoseira sonderi;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
494973;144132;494973;Sargassum emarginatum;C.K.Tseng & Lu, 1978;Sargassum emarginatum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494982;144132;494982;Sargassum parvivesiculosum;C.K.Tseng & Lu, 1979;Sargassum parvivesiculosum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494983;144132;494983;Sargassum subtilissimum;C.K.Tseng & B.Lu, 1979;Sargassum subtilissimum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
373200;144132;373200;Sargassum esperi;C.Agardh, 1820;Sargassum esperi;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374473;144132;374473;Sargassum concinnum;Greville ex J.Agardh, 1848;Sargassum concinnum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374478;144132;374478;Sargassum divaricatum;Greville, 1849;Sargassum divaricatum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374534;144132;374534;Sargassum prismaticum;V.D.Chauhan, 1965;Sargassum prismaticum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374465;144126;624314;Cystoseira indica;(Thivy & Doshi) Mairh, 1968;Polycladia indica;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
145523;144126;145523;Cystoseira mauritanica;Sauvageau, 1911;Cystoseira mauritanica;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
374194;144132;374194;Sargassum philippinense;Grunow, 1916;Sargassum philippinense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
494854;144132;494854;Sargassum kushimotense;Yendo, 1907;Sargassum kushimotense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495006;144132;495006;Sargassum cystophyllum;Montagne, 1842;Sargassum cystophyllum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495008;144132;495008;Sargassum filiforme;Montagne, 1844;Sargassum filiforme;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495113;144132;495113;Sargassum balingasayense;Trono, 1994;Sargassum balingasayense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495130;144132;495130;Sargassum dotyi;Trono, 1994;Sargassum dotyi;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495245;144132;495245;Sargassum abbottiae;G.C.Trono, Jr., 1994;Sargassum abbottiae;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495246;144132;495246;Sargassum bataanense;G.C.Trono, 1994;Sargassum bataanense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495247;144132;495247;Sargassum currimaoense;G.C.Trono, 1994;Sargassum currimaoense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495249;144132;495249;Sargassum ohnoi;G.C.Trono, 1994;Sargassum ohnoi;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495250;144132;495250;Sargassum samarense;G.C.Trono, Jr, 1994;Sargassum samarense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495252;144132;495252;Sargassum sullivanii;G.C.Trono, 1994;Sargassum sullivanii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495253;144132;495253;Sargassum umezakii;G.C.Trono, 1994;Sargassum umezakii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495254;144132;495254;Sargassum velasquezii;G.C.Trono, 1992;Sargassum velasquezii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495255;144132;495255;Sargassum yoshidae;G.C.Trono, 1994;Sargassum yoshidae;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495112;144132;495112;Sargassum laxifolium;C.K.Tseng & Lu Baroen, 1987;Sargassum laxifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375331;144132;375331;Sargassum amabile;Yamada, 1942;Sargassum amabile;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375341;144132;375341;Sargassum kasyotense;Yamada, 1944;Sargassum kasyotense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495110;144132;495110;Sargassum rostratum;J.Agardh, 1896;Sargassum rostratum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495117;144132;495117;Sargassum qinzhounse;C.K.Tseng & B.Lu, 1994;Sargassum qinzhounse;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
498403;204560;372020;Cystophyllum caespitosum;Yendo, 1907;Myagropsis myagroides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophyllum;Species;unaccepted
375537;144197;375537;Chorda rigida;H.Kawai & Arai, 2001;Chorda rigida;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Chordaceae;Chorda;Species;accepted
374082;144132;374082;Sargassum xishaense;C.K.Tseng & Lu, 1979;Sargassum xishaense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
374119;370216;374119;Silvetia siliquosa;(C.K.Tseng & C.F.Chang) E.A.Serrão, T.O.Cho, S.M.Boo & S.H.Brawley, 1999;Silvetia siliquosa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Silvetia;Species;accepted
499326;144130;374119;Pelvetia siliquosa;C.K.Tseng & C.F.Chang, 1953;Silvetia siliquosa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Pelvetia;Species;unaccepted
375273;144132;375273;Sargassum weizhounse;C.K.Tseng & Lu, 2002;Sargassum weizhounse;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375338;144132;375338;Sargassum rhizophorum;Tseng & Lu, 2002;Sargassum rhizophorum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375271;144132;375271;Sargassum nigrifolioides;C.K.Tseng & Lu, 1985;Sargassum nigrifolioides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375274;144132;375274;Sargassum huangluense;C.K.Tseng & Lu, 1996;Sargassum huangluense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375276;144132;375276;Sargassum zhangii;C.K.Tseng & Lu Baoren, 1999;Sargassum zhangii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375277;144132;375277;Sargassum banyuejiaoense;C.K.Tseng & Lu, 1996;Sargassum banyuejiaoense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375278;144132;375278;Sargassum nanshaense;C.K.Tseng & Lu, 1996;Sargassum nanshaense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375280;144132;375280;Sargassum costatum;Tseng & Lu, 1996;Sargassum costatum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375285;144132;375285;Sargassum densicystum;Tseng & Lu, 1996;Sargassum densicystum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375286;144132;375286;Sargassum capitatum;Tseng & Lu, 2002;Sargassum capitatum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375287;144132;375287;Sargassum euryphyllum;(Grunow) Tseng & Lu Baoren, 2002;Sargassum euryphyllum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375294;144132;375294;Sargassum fuliginosoides;Tseng & Lu, 2000;Sargassum fuliginosoides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375295;144132;375295;Sargassum gemmiphorum;Tseng & Lu, 2000;Sargassum gemmiphorum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375297;144132;494986;Sargassum shandongense;C.K.Tseng, Z.F.Zhang & B.Lu, 2000;Sargassum vachellianum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
375298;144132;375298;Sargassum integrifolioides;Tseng & Lu, 2000;Sargassum integrifolioides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375301;144132;494986;Sargassum qingdaoense;C.K.Tseng & B.Lu, 2000;Sargassum vachellianum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
375307;144132;375307;Sargassum pumilum;Tseng & Lu, 2000;Sargassum pumilum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375327;144132;375327;Sargassum yongxingense;Tseng & Lu, 1997;Sargassum yongxingense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375328;144132;375328;Sargassum sanyaense;C.K.Tseng & Lu Baoren, 1997;Sargassum sanyaense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375329;144132;375329;Sargassum megalocystum;C.K.Tseng & B.Lu, 1997;Sargassum megalocystum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375330;144132;375330;Sargassum dazhouense;Tseng & Lu, 1997;Sargassum dazhouense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375332;144132;375332;Sargassum beihaiense;C.K.Tseng & B.Lu, 1999;Sargassum beihaiense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375333;144132;375333;Sargassum taiwanicum;C.KTseng & B.Lu, 1999;Sargassum taiwanicum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375334;144132;375334;Sargassum silvai;Tseng & Lu, 1999;Sargassum silvai;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375335;144132;375335;Sargassum wangii;C.K.Tseng & Lu Baoren, 1998;Sargassum wangii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375336;144132;375336;Sargassum ilicifolioides;Tseng & Lu, 2002;Sargassum ilicifolioides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375337;144132;375337;Sargassum integerrimum;Tseng & Lu, 2002;Sargassum integerrimum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375339;144132;375339;Sargassum symphyorhizoideum;Tseng & Lu, 2002;Sargassum symphyorhizoideum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375340;144132;375340;Sargassum yinggehaiense;Tseng & Lu, 2002;Sargassum yinggehaiense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375342;144132;375342;Sargassum parvifolioides;Tseng & Lu, 2002;Sargassum parvifolioides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375343;144132;375343;Sargassum fuscifolium;Tseng & Lu, 2002;Sargassum fuscifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375344;144132;375344;Sargassum longivesiculosum;Tseng & Lu, 1998;Sargassum longivesiculosum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375345;144132;375345;Sargassum tenuifolioides;Tseng & Lu, 2002;Sargassum tenuifolioides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375346;144132;375346;Sargassum biserrulioides;C.K.Tseng & Lu Baroen, 2002;Sargassum biserrulioides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375347;144132;375347;Sargassum siliculosoides;Tseng & Lu, 2002;Sargassum siliculosoides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375348;144132;375348;Sargassum pseudolanceolatum;Tseng & Lu, 2002;Sargassum pseudolanceolatum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375350;144132;375350;Sargassum fujianense;C.K.Tseng & B.Lu, 2002;Sargassum fujianense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
375352;144132;375352;Sargassum subdroserifolium;Tseng & Lu, 2002;Sargassum subdroserifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
500231;144132;494984;Sargassum acutifolium;Greville, 1849;Sargassum swartzii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
499512;144129;495002;Fucus baccularia;Mertens, 1819;Sargassum baccularia;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
495023;144132;495023;Sargassum bulbiferum;Yoshida, 1994;Sargassum bulbiferum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495111;144132;495111;Sargassum naozhounse;C.K.Tseng & Lu, 1987;Sargassum naozhounse;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495115;144132;495115;Sargassum longicaulis;Tseng & Lu, 1994;Sargassum longicaulis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495116;144132;495116;Sargassum capilliforme;Tseng & Lu, 1994;Sargassum capilliforme;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495118;144132;495118;Sargassum agaviforme;C.K.Tseng & B.Lu, 1994;Sargassum agaviforme;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495119;144132;495119;Sargassum frutescens;C.K.Tseng & B.Lu, 1994;Sargassum frutescens;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495120;144132;495120;Sargassum fruticulosum;C.K.Tseng & B.Lu, 1994;Sargassum fruticulosum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
